SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,HallwayType,HeatingType,AptManageType,N_Parkinglot,N_APT,N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_SchoolNearBy
451327.00,2014,2016,3,1252,8,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
84070.00,2014,2016,3,288,2,corridor,individual_heating,management_in_trust,11,1,1,2,1,8
361061.00,2007,2016,3,868,16,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
460176.00,2007,2016,3,1643,35,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
336283.00,1986,2016,3,1377,12,terraced,central_heating,management_in_trust,713,7,1,1,0,6
486725.00,2007,2016,3,1643,31,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
311504.00,2007,2016,3,868,4,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
274336.00,2006,2016,3,903,8,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
260176.00,2015,2016,3,644,5,terraced,individual_heating,management_in_trust,102,6,2,1,1,11
480530.00,2007,2016,3,1387,35,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
338938.00,2007,2016,3,868,24,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
148672.00,1997,2016,4,644,7,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
362831.00,2013,2016,4,910,33,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
107964.00,2013,2016,4,426,14,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
350442.00,2013,2016,4,910,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
336283.00,2013,2016,4,907,11,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
422123.00,2007,2016,4,1629,9,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
169911.00,1986,2016,4,793,17,corridor,individual_heating,management_in_trust,100,1,1,2,1,13
221238.00,1992,2016,4,914,5,mixed,individual_heating,self_management,142,3,1,1,1,14
265486.00,2008,2016,4,829,4,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
330088.00,2007,2016,4,1103,20,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
72566.00,1992,2016,4,355,10,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
110619.00,2014,2016,4,288,12,corridor,individual_heating,management_in_trust,11,1,1,2,1,8
111504.00,2014,2016,4,288,14,corridor,individual_heating,management_in_trust,11,1,1,2,1,8
371681.00,2014,2016,4,1092,7,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
81415.00,1992,2016,4,355,14,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
190265.00,1993,2016,4,644,5,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
242477.00,2005,2016,4,743,14,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
190265.00,2005,2016,4,572,3,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
101769.00,2014,2016,4,288,5,corridor,individual_heating,management_in_trust,11,1,1,2,1,8
334513.00,2014,2016,4,910,17,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
292035.00,2008,2016,4,829,22,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
265486.00,2014,2016,4,914,23,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
237168.00,1993,2016,4,914,9,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
279646.00,2005,2016,4,914,15,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
300884.00,2007,2016,4,1103,16,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
309734.00,2008,2016,4,914,11,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
314159.00,1993,2016,4,1451,12,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
253982.00,2014,2016,4,644,12,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
300884.00,2014,2016,4,843,20,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
265486.00,1986,2016,4,1131,5,terraced,central_heating,management_in_trust,713,7,1,1,0,6
460176.00,2007,2016,4,1519,8,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
364601.00,2006,2016,4,1192,13,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
330088.00,2007,2016,4,868,24,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
225663.00,1986,2016,4,1131,12,terraced,central_heating,management_in_trust,713,7,1,1,0,6
271681.00,2006,2016,4,903,12,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
138053.00,1997,2016,5,558,2,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
342477.00,2013,2016,5,907,14,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
336283.00,2015,2016,5,910,3,terraced,individual_heating,management_in_trust,175,13,1,2,1,5
327433.00,2014,2016,5,914,20,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
331858.00,2014,2016,5,910,16,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
246017.00,2014,2016,5,640,9,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
353982.00,2014,2016,5,914,5,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
194690.00,1993,2016,5,914,13,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
373451.00,1993,2016,5,1761,9,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
361946.00,2014,2016,5,914,16,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
195575.00,2005,2016,5,572,4,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
376106.00,2014,2016,5,914,21,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
185840.00,2005,2016,5,572,1,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
184955.00,1993,2016,5,644,16,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
371681.00,2014,2016,5,914,24,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
241592.00,2005,2016,5,743,17,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
362831.00,2014,2016,5,914,20,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
451327.00,2014,2016,5,1252,14,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
201769.00,2005,2016,5,572,5,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
323008.00,2008,2016,5,914,14,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
307079.00,2014,2016,5,846,15,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
285398.00,1986,2016,5,1313,3,terraced,central_heating,management_in_trust,713,7,1,1,0,6
274336.00,2006,2016,5,903,9,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
438053.00,2007,2016,5,1643,13,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
451327.00,2007,2016,5,1643,24,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
268141.00,1986,2016,5,1131,9,terraced,central_heating,management_in_trust,713,7,1,1,0,6
504424.00,2007,2016,5,1928,22,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
283185.00,2009,2016,6,910,16,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
344247.00,2013,2016,6,910,10,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
358407.00,2013,2016,6,910,17,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
346902.00,2013,2016,6,910,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
283185.00,2006,2016,6,910,14,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
292035.00,2006,2016,6,910,8,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
236725.00,2006,2016,6,636,6,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
296460.00,2006,2016,6,910,7,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
62831.00,2014,2016,6,156,14,corridor,individual_heating,self_management,0,1,1,0,0,1
55752.00,2014,2016,6,135,12,corridor,individual_heating,self_management,0,1,1,0,0,1
55752.00,2014,2016,6,135,19,corridor,individual_heating,self_management,0,1,1,0,0,1
362831.00,2007,2016,6,1273,10,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
398230.00,2007,2016,6,1483,16,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
97345.00,1986,2016,6,508,7,corridor,individual_heating,management_in_trust,100,1,1,2,1,13
175221.00,1986,2016,6,910,14,corridor,individual_heating,management_in_trust,100,1,1,2,1,13
458407.00,2006,2016,6,2056,8,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
269911.00,2005,2016,6,914,22,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
221238.00,1993,2016,6,914,3,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
313274.00,2014,2016,6,843,26,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
158849.00,1992,2016,6,644,17,mixed,individual_heating,self_management,142,3,1,1,1,14
283185.00,2005,2016,6,914,8,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
340707.00,2008,2016,6,914,10,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
389380.00,2007,2016,6,1419,23,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
175221.00,1993,2016,6,644,17,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
239823.00,2005,2016,6,743,17,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
239823.00,2005,2016,6,743,12,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
181415.00,1993,2016,6,644,18,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
94690.00,1992,2016,6,355,8,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
309734.00,2014,2016,6,843,25,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
242477.00,2014,2016,6,640,30,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
336283.00,1993,2016,6,1451,8,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
381415.00,2007,2016,6,1366,10,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
261061.00,2006,2016,6,903,9,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
349557.00,2007,2016,6,868,20,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
327433.00,1986,2016,6,1377,7,terraced,central_heating,management_in_trust,713,7,1,1,0,6
458407.00,2007,2016,6,1519,12,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
336283.00,2015,2016,6,914,23,terraced,individual_heating,management_in_trust,102,6,2,1,1,11
254867.00,2015,2016,6,644,11,terraced,individual_heating,management_in_trust,102,6,2,1,1,11
172566.00,1997,2016,7,644,9,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
345132.00,2013,2016,7,910,21,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
150778.00,2013,2016,7,644,15,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
149274.00,2013,2016,7,644,10,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
338938.00,2013,2016,7,907,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
274336.00,2006,2016,7,811,17,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
55309.00,2014,2016,7,135,18,corridor,individual_heating,self_management,0,1,1,0,0,1
389380.00,2007,2016,7,1334,23,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
438053.00,2007,2016,7,1629,10,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
469026.00,2007,2016,7,1690,14,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
269026.00,2015,2016,7,644,20,terraced,individual_heating,management_in_trust,175,13,1,2,1,5
308849.00,2006,2016,7,914,14,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
396460.00,2006,2016,7,1412,2,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
291150.00,2006,2016,7,818,12,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
446902.00,2014,2016,7,1252,12,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
325663.00,2014,2016,7,843,27,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
235398.00,2005,2016,7,743,5,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
79646.00,1992,2016,7,355,13,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
159292.00,1992,2016,7,644,8,mixed,individual_heating,self_management,142,3,1,1,1,14
119469.00,1992,2016,7,640,1,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
367256.00,2014,2016,7,914,26,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
362831.00,2014,2016,7,914,4,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
314159.00,2014,2016,7,846,24,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
245575.00,2005,2016,7,743,19,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
206637.00,2005,2016,7,572,11,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
287610.00,2007,2016,7,914,31,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
371681.00,2014,2016,7,914,27,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
374336.00,2007,2016,7,1394,5,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
255752.00,2014,2016,7,644,15,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
429203.00,2014,2016,7,1291,2,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
119469.00,1992,2016,7,576,5,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
207964.00,2005,2016,7,572,20,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
244247.00,2014,2016,7,640,20,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
252212.00,2014,2016,7,640,6,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
168141.00,1993,2016,7,644,3,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
344247.00,2014,2016,7,914,20,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
172566.00,1993,2016,7,644,11,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
329203.00,2014,2016,7,914,9,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
247787.00,2014,2016,7,640,14,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
242477.00,2005,2016,7,743,9,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
330088.00,2014,2016,7,914,18,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
119469.00,1992,2016,7,576,14,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
530973.00,2007,2016,7,1519,28,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
309734.00,2007,2016,7,868,15,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
529203.00,2007,2016,7,1643,41,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
326548.00,2007,2016,7,868,12,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
438053.00,2007,2016,7,1387,2,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
331858.00,2007,2016,7,868,7,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
273893.00,2009,2016,8,910,7,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
352212.00,2013,2016,8,907,15,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
304424.00,2006,2016,8,910,20,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
123008.00,1985,2016,8,587,5,corridor,individual_heating,self_management,80,1,1,2,1,4
54867.00,2014,2016,8,135,19,corridor,individual_heating,self_management,0,1,1,0,0,1
60176.00,2014,2016,8,160,19,corridor,individual_heating,self_management,0,1,1,0,0,1
55752.00,2014,2016,8,135,14,corridor,individual_heating,self_management,0,1,1,0,0,1
238938.00,2014,2016,8,640,17,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
230088.00,1993,2016,8,914,19,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
323008.00,2005,2016,8,1184,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
108407.00,2014,2016,8,288,12,corridor,individual_heating,management_in_trust,11,1,1,2,1,8
464601.00,2014,2016,8,1291,8,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
333628.00,2014,2016,8,910,27,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
287610.00,2008,2016,8,829,18,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
326548.00,2014,2016,8,914,6,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
332743.00,2014,2016,8,914,8,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
240265.00,2014,2016,8,640,5,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
362831.00,2014,2016,8,914,26,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
224336.00,2005,2016,8,743,2,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
176991.00,1993,2016,8,644,19,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
318584.00,2008,2016,8,914,11,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
247787.00,2014,2016,8,644,7,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
168141.00,1993,2016,8,644,1,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
327433.00,2007,2016,8,1103,8,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
346017.00,2014,2016,8,910,9,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
371681.00,2007,2016,8,1394,20,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
196902.00,2005,2016,8,572,4,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
242035.00,2014,2016,8,640,7,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
269911.00,2005,2016,8,914,7,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
343362.00,2014,2016,8,914,13,terraced,individual_heating,management_in_trust,467,5,0,0,0,0
210619.00,2005,2016,8,572,19,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
262831.00,2014,2016,8,640,21,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
277876.00,2005,2016,8,914,16,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
262831.00,2014,2016,8,644,17,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
241592.00,2014,2016,8,640,30,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
256637.00,2014,2016,8,640,7,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
119469.00,1992,2016,8,640,1,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
